NGA,PolityID,PolityName,Year,Note,polity-territories,polity-populations,population-of-the-largest-settlements,settlement-hierarchies,administrative-levels,religious-levels,military-levels,professional-military-officers,professional-soldiers,professional-priesthoods,full-time-bureaucrats,examination-systems,merit-promotions,specialized-government-buildings,formal-legal-codes,judges,courts,professional-lawyers,irrigation-systems,drinking-water-supplies,markets,food-storage-sites,roads,bridges,canals,ports,mines-or-quarries,mnemonic-devices,nonwritten-records,written-records,scripts,non-phonetic-writings,phonetic-alphabetic-writings,lists-tables-and-classifications,calendars,sacred-texts,religious-literatures,practical-literatures,histories,philosophies,scientific-literatures,fictions,articles,tokens,precious-metals,foreign-coins,indigenous-coins,paper-currencies,couriers,postal-stations,general-postal-services
Basin of Mexico,6,mx_basin_of_mexico_1,-5200,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-5100,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-5000,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-4900,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-4800,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-4700,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-4600,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-4500,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-4400,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-4300,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-4200,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-4100,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-4000,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-3900,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-3800,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-3700,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-3600,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-3500,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-3400,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-3300,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-3200,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-3100,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-3000,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-2900,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-2800,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-2700,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-2600,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-2500,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-2400,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-2300,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-2200,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Basin of Mexico,6,mx_basin_of_mexico_1,-2100,,,,,1.0,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,
Crete,67,gr_crete_archaic,-700,,167.0,,4000.0,3.8177700184162444,5.0,5.0,5.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0
Crete,67,gr_crete_archaic,-600,,167.0,,4000.0,4.8936169603798785,5.0,5.0,5.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0
Crete,67,gr_crete_archaic,-500,,167.0,,4000.0,1.459837061456517,5.0,5.0,5.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0
,726,ar_argentina_rep_1,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,351,am_artaxiad_dyn,-100,,,,100000.0,6.0,3.0,3.0,3.0,,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,
,351,am_artaxiad_dyn,0,,,,100000.0,6.0,3.0,3.0,3.0,,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,
,665,ni_aro,1700,,,,,2.0,5.0,3.0,2.2291906637923997,,1.0,1.0,,,,,1.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,
,665,ni_aro,1800,,,,,2.0,5.0,3.0,1.6854775138666824,,1.0,1.0,,,,,1.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,
,665,ni_aro,1900,,,,,2.0,5.0,3.0,1.522840328995768,,1.0,1.0,,,,,1.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,
Ghanaian Coast,114,gh_ashanti_emp,1800,,259000.0,3000000.0,13500.0,4.0,6.0,4.0,6.0,1.0,0.0,1.0,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Kansai,149,jp_ashikaga,1400,,295000.0,12500000.0,150000.0,6.0,6.537790528429955,2.0,5.192032926087244,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0
,373,ru_astrakhan_khanate,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kansai,146,jp_asuka,600,,138283.3642181405,1906249.4952862198,,4.0,,2.5415476701602833,4.944313845307117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,0.0,1.0,1.0,
Kansai,146,jp_asuka,700,,102758.9563956468,2456990.676673649,,4.0,,2.799859127267918,4.910658576359658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,0.0,1.0,1.0,
Paris Basin,448,fr_atlantic_complex,-2200,,,1564.957709397612,1549.02381211139,,1.2574890955707616,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Paris Basin,448,fr_atlantic_complex,-2100,,,1985.503310898083,1022.8200096230553,,1.1538502113744344,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Paris Basin,448,fr_atlantic_complex,-2000,,,1464.2614301833542,1505.5257365821515,,1.8787387210380848,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Paris Basin,448,fr_atlantic_complex,-1900,,,1701.4736054651826,1012.2912680398612,,1.4807281214959063,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Paris Basin,448,fr_atlantic_complex,-1800,,,1126.2000087871504,1898.1669112316456,,1.7846204941100376,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Paris Basin,448,fr_atlantic_complex,-1700,,,1351.6711181822016,1843.472182875767,,1.0589424307288289,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Paris Basin,448,fr_atlantic_complex,-1600,,,1004.9625093101109,1654.232470124925,,1.101658526742966,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Paris Basin,448,fr_atlantic_complex,-1500,,,1475.2635320394625,1288.1931627633262,,1.6241670770233312,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Paris Basin,448,fr_atlantic_complex,-1400,,,1588.2147131621255,1946.1541130470916,,1.0265603630278877,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Paris Basin,448,fr_atlantic_complex,-1300,,,1278.104756635015,1009.1384807537668,,1.164783695021851,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Paris Basin,448,fr_atlantic_complex,-1200,,,1548.7474996175802,1955.5642135597382,,1.427574465101611,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Paris Basin,448,fr_atlantic_complex,-1100,,,1572.1901036842107,1844.529277811197,,1.2469190455774164,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
Paris Basin,448,fr_atlantic_complex,-1000,,,1415.9182226849466,1119.2429078513806,,1.0535344638457513,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,
,347,ir_atropatene_k,-300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,347,ir_atropatene_k,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,347,ir_atropatene_k,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,347,ir_atropatene_k,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,347,ir_atropatene_k,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,347,ir_atropatene_k,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,759,as_australia_colonial,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,565,at_habsburg_1,1500,,225390.0,1250000.0,20000.0,5.0,3.720940677163961,5.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,0.0,0.0
,565,at_habsburg_1,1600,,225390.0,8000000.0,50000.0,5.0,8.71951440766465,5.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,0.0,0.0
,567,at_habsburg_2,1700,,673396908.0,26000000.0,250000.0,5.0,8.0,6.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,,1.0,1.0
,567,at_habsburg_2,1800,,673396908.0,26000000.0,250000.0,5.0,8.0,6.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,,1.0,1.0
,567,at_habsburg_2,1900,,673396908.0,34000000.0,758807.0,5.0,8.0,6.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,,1.0,1.0
,572,at_austro_hungarian_emp,1900,,,,,5.0,,6.0,17.0,,,1.0,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,0.0,0.0,1.0,,,,,,
,382,mm_ava_k,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,382,mm_ava_k,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,284,hu_avar_khaganate,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,284,hu_avar_khaganate,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,284,hu_avar_khaganate,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemeni Coastal Plain,208,et_aksum_emp_1,-100,,377324.77750581247,584162.679553003,163377.11752120237,4.0,4.9485821034774675,2.7542232706073113,5.0,1.0,0.0,1.0,1.0,,,1.0,1.0,,,,1.0,0.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,,
Yemeni Coastal Plain,208,et_aksum_emp_1,0,,342372.4346173636,566923.0594302391,96489.99555675991,4.0,4.671147600492523,2.4683625504444215,5.0,1.0,0.0,1.0,1.0,,,1.0,1.0,,,,1.0,0.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,,
Yemeni Coastal Plain,208,et_aksum_emp_1,100,,338145.04595346126,582453.995340287,148370.96681029513,4.0,4.0854188218138345,2.1594455522157956,5.0,1.0,0.0,1.0,1.0,,,1.0,1.0,,,,1.0,0.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,,
Yemeni Coastal Plain,208,et_aksum_emp_1,200,,394856.74069399235,595785.7112380209,134245.4925621439,4.0,4.092884473041457,2.2675519644747935,5.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,0.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,,
Yemeni Coastal Plain,208,et_aksum_emp_1,300,,389924.5931281127,531508.5510863638,107951.99412830139,4.0,4.314254547824789,2.160038924689866,5.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,0.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,
,210,et_aksum_emp_2,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,et_aksum_emp_2,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,et_aksum_emp_3,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,et_aksum_emp_3,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,et_aksum_emp_3,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodian Basin,44,th_ayutthaya,1600,,,,155000.0,4.0,6.0,6.0,6.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,,,1.0
Cambodian Basin,44,th_ayutthaya,1700,,,,155000.0,4.0,6.0,6.0,6.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,,,1.0
Upper Egypt,367,eg_ayyubid_sultanate,1200,,1623775.2558720543,9015267.496387774,200000.0,,5.0,4.0,7.693355782524834,1.0,,1.0,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,0.0
Basin of Mexico,16,mx_aztec_emp,1500,,28070.0,3597837.2706280733,171668.89096523618,,6.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,1.0,,,,,,1.0,,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,,,,,,,,,
Upper Egypt,510,eg_badarian,-4400,,,,97.39079414241239,,1.691800367613374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Upper Egypt,510,eg_badarian,-4300,,,,71.26356059472144,,1.4405020262607424,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Upper Egypt,510,eg_badarian,-4200,,,,28.963327669775612,,1.4169131156315262,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Upper Egypt,510,eg_badarian,-4100,,,,42.31127219785668,,1.7979563456063647,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Upper Egypt,510,eg_badarian,-4000,,,,29.548648042549182,,1.7065930553156465,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
Upper Egypt,510,eg_badarian,-3900,,,,89.13223236584267,,1.5686592262043275,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0
