"NGA","PolID","Time","PropCoded","PolPop","PolTerr","CapPop","AdmLev","MilLev","ReligLev","SettlHier","ProfOfficer","ProfSoldier","ProfPriest","FullTBur","ExamSyst","MeritProm","GovtBldg","Court","LegCode","Judge","Lawyer","Irrigation","WaterSuppl","Market","FoodStor","Road","Bridge","Canal","Port","Mine","Courier","PostStation","PostService","Mnemonic","NonWRecord","WRecord","Script","NonPhWrit","PhAlph","Lists","Calendar","SacrTxt","ReligLit","PractLit","History","Philosophy","SciLit","Fiction","Article","Token","PrecMetal","ForCoin","IndigCoin","PaperCurr","Credit","uniq"
"Middle Ganga","in_ganga_nl",-3200,4,-999,-999,-999,-999,-999,-999,0.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Middle Ganga","in_ganga_nl",-3100,4,-999,-999,-999,-999,-999,-999,0.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-3500,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"Yemeni Coastal Plain","ye_yemen_lnl",-3400,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-3300,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-3200,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-3100,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-3000,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-2900,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-2800,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-2700,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-2600,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-2500,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-2400,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-2300,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-2200,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-2100,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-2000,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-1900,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-1800,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-1700,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-1600,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-1500,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-1400,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Yemeni Coastal Plain","ye_yemen_lnl",-1300,4,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"Crete","gr_crete_new_palace",-1700,66,-999,-999,4.43933269383026,5,-999,-999,3.5,-999,-999,1,1,-999,-999,1,0,0,0,0,1,-999,1,-999,1,1,0,1,1,0,0,0,-999,-999,1,1,-999,1,1,-999,-999,-999,0,0,0,0,0,1,1,1,-999,0,0,-999,"y"
"Crete","gr_crete_new_palace",-1600,66,-999,-999,4.43933269383026,5,-999,-999,3.5,-999,-999,1,1,-999,-999,1,0,0,0,0,1,-999,1,-999,1,1,0,1,1,0,0,0,-999,-999,1,1,-999,1,1,-999,-999,-999,0,0,0,0,0,1,1,1,-999,0,0,-999,"n"
"Crete","gr_crete_new_palace",-1500,66,-999,-999,4.43933269383026,5,-999,-999,3.5,-999,-999,1,1,-999,-999,1,0,0,0,0,1,-999,1,-999,1,1,0,1,1,0,0,0,-999,-999,1,1,-999,1,1,-999,-999,-999,0,0,0,0,0,1,1,1,-999,0,0,-999,"n"
"-999","vt_nguyen_dyn",1900,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","vt_nguyen_dyn",1800,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","ug_nkore_k_2",1800,60,-999,-999,-999,3,2.5,-999,2.5,1,1,-999,0,0,0,0,-999,-999,0,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-999,"y"
"-999","ug_nkore_k_2",1900,40,-999,-999,-999,3,2.5,-999,2.5,1,1,-999,0,0,0,0,-999,-999,0,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,1,0,0,0,0,0,-999,"y"
"-999","ug_nkore_k_1",1500,42,-999,-999,-999,2.5,-999,-999,1,0,0,-999,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","ug_nkore_k_1",1600,42,-999,-999,-999,2.5,-999,-999,1,0,0,-999,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","ug_nkore_k_1",1700,42,-999,-999,-999,2.5,-999,-999,1,0,0,-999,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","gb_england_norman",1100,100,6.04139268515823,5.13513265137678,4.25163822044821,5,5,6,6,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,"y"
"-999","it_sicily_k_1",1100,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","mw_northern_maravi_k",1500,40,-999,-999,-999,3,-999,-999,4,0,0,1,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,-999,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,"y"
"-999","mw_northern_maravi_k",1600,40,-999,-999,-999,3,-999,-999,4,0,0,1,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,-999,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,"n"
"Middle Yellow River Valley","cn_northern_song_dyn",1000,96,7.90308998699194,6.47224435267347,5.69897000433602,7.5,9,2.5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,-999,1,-999,1,1,1,"y"
"Middle Yellow River Valley","cn_northern_song_dyn",1100,96,7.90308998699194,6.36172783601759,6,7.5,9,2.5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,-999,1,-999,1,1,1,"y"
"Middle Yellow River Valley","cn_northern_wei_dyn",400,89,7.50514997831991,5.69897000433602,5.77815125038364,6,5.5,2,5.5,1,0,0,1,0,0,1,1,1,1,-999,1,-999,1,1,1,1,-999,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-999,1,1,-999,1,1,0,-999,"y"
"Middle Yellow River Valley","cn_northern_wei_dyn",500,89,7.50514997831991,6.24870873560092,5.77815125038364,6,5.5,2,5.5,1,0,0,1,0,0,1,1,1,1,-999,1,-999,1,1,1,1,-999,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-999,1,1,-999,1,1,0,-999,"y"
"-999","ru_novgorod_land",900,51,5.65321251377534,-999,4.17609125905568,-999,4,3.5,2,-999,-999,1,1,0,-999,-999,-999,1,-999,-999,-999,-999,1,-999,1,1,-999,-999,-999,1,-999,-999,-999,-999,1,1,-999,-999,-999,1,1,1,1,1,-999,-999,1,1,-999,1,1,1,-999,1,"y"
"-999","ru_novgorod_land",1000,51,5.65321251377534,-999,4.17609125905568,-999,4,3.5,2,-999,-999,1,1,0,-999,-999,-999,1,-999,-999,-999,-999,1,-999,1,1,-999,-999,-999,1,-999,-999,-999,-999,1,1,-999,-999,-999,1,1,1,1,1,-999,-999,1,1,-999,1,1,1,-999,1,"n"
"-999","ru_novgorod_land",1100,51,5.65321251377534,-999,4.17609125905568,-999,4,3.5,2,-999,-999,1,1,0,-999,-999,-999,1,-999,-999,-999,-999,1,-999,1,1,-999,-999,-999,1,-999,-999,-999,-999,1,1,-999,-999,-999,1,1,1,1,1,-999,-999,1,1,-999,1,1,1,-999,1,"n"
"-999","ru_novgorod_land",1200,51,5.65321251377534,-999,4.17609125905568,-999,4,3.5,2,-999,-999,1,1,0,-999,-999,-999,1,-999,-999,-999,-999,1,-999,1,1,-999,-999,-999,1,-999,-999,-999,-999,1,1,-999,-999,-999,1,1,1,1,1,-999,-999,1,1,-999,1,1,1,-999,1,"n"
"-999","ru_novgorod_rep",1200,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","ru_novgorod_rep",1300,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","ru_novgorod_rep",1400,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","dz_numidia",-200,62,5.8750612633917,5.74036268949424,4.8750612633917,4,-999,-999,3,1,1,1,1,-999,-999,1,-999,1,-999,-999,1,-999,1,1,-999,-999,-999,1,1,1,-999,0,-999,-999,1,1,-999,-999,-999,1,-999,1,1,1,1,1,1,1,-999,1,1,1,0,-999,"y"
"-999","dz_numidia",-100,62,6.09691001300806,5.74036268949424,4.8750612633917,4,-999,-999,3,1,1,1,1,-999,-999,1,-999,1,-999,-999,1,-999,1,1,-999,-999,-999,1,1,1,-999,0,-999,-999,1,1,-999,-999,-999,1,-999,1,1,1,1,1,1,1,-999,1,1,1,0,-999,"y"
"Valley of Oaxaca","mx_rosario",-700,89,3.17609125905568,2.43933269383026,3,1.5,1,1,3,0,0,-999,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,1,1,1,0,0,1,0,0,0,0,0,0,0,-999,-999,0,0,0,0,-999,"y"
"Valley of Oaxaca","mx_rosario",-600,89,3.17609125905568,2.43933269383026,3,1.5,1,1,3,0,0,-999,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,1,1,1,0,0,1,0,0,0,0,0,0,0,-999,-999,0,0,0,0,-999,"n"
"Valley of Oaxaca","mx_rosario",-500,89,3.17609125905568,2.43933269383026,3,1.5,1,1,3,0,0,-999,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,-999,1,1,1,0,0,1,0,0,0,0,0,0,0,-999,-999,0,0,0,0,-999,"n"
"Valley of Oaxaca","mx_san_jose",-1100,87,-999,-999,3.14097916347697,1.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,"y"
"Valley of Oaxaca","mx_san_jose",-1000,87,-999,-999,3.14097916347697,1.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,"n"
"Valley of Oaxaca","mx_san_jose",-900,87,-999,-999,3.14097916347697,1.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,"n"
"Valley of Oaxaca","mx_san_jose",-800,87,-999,-999,3.14097916347697,1.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,"n"
"Valley of Oaxaca","mx_san_jose",-700,87,-999,-999,3.14097916347697,1.5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,-999,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,"n"
"Valley of Oaxaca","mx_tierras_largas",-1400,85,-999,-999,2.31281182621209,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,-999,"y"
"Valley of Oaxaca","mx_tierras_largas",-1300,85,-999,-999,2.31281182621209,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,-999,"n"
"Valley of Oaxaca","mx_tierras_largas",-1200,85,-999,-999,2.31281182621209,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,-999,"n"
"-999","kz_oghuz_state",800,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","kz_oghuz_state",900,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","kz_oghuz_state",1000,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","kz_oirat",1400,25,-999,5.70897128083646,-999,6,3,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,1,1,-999,-999,-999,-999,-999,0.5,-999,1,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,"y"
"-999","kz_oirat",1500,25,-999,5.70897128083646,-999,6,3,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,1,1,-999,-999,-999,-999,-999,0.5,-999,1,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,"n"
"-999","kz_oirat",1600,25,-999,5.70897128083646,-999,6,3,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,1,1,1,-999,-999,-999,-999,-999,0.5,-999,1,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,"n"
"Crete","gr_crete_old_palace",-1900,62,-999,-999,4.23299611039215,2.5,-999,-999,3.5,-999,-999,-999,1,-999,-999,1,0,0,0,0,-999,0,1,-999,-999,-999,0,1,1,0,0,0,-999,-999,1,1,-999,1,1,-999,-999,-999,0,0,0,0,0,1,1,1,0,0,0,-999,"y"
"Crete","gr_crete_old_palace",-1800,62,-999,-999,4.23299611039215,2.5,-999,-999,3.5,-999,-999,-999,1,-999,-999,1,0,0,0,0,-999,0,1,-999,-999,-999,0,1,1,0,0,0,-999,-999,1,1,-999,1,1,-999,-999,-999,0,0,0,0,0,1,1,1,0,0,0,-999,"n"
"Crete","gr_crete_old_palace",-1700,62,-999,-999,4.23299611039215,2.5,-999,-999,3.5,-999,-999,-999,1,-999,-999,1,0,0,0,0,-999,0,1,-999,-999,-999,0,1,1,0,0,0,-999,-999,1,1,-999,1,1,-999,-999,-999,0,0,0,0,0,1,1,1,0,0,0,-999,"n"
"-999","ch_swiss_conf_1",1400,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","ch_swiss_conf_1",1500,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","om_nabhani_imamate",1200,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"y"
"-999","om_nabhani_imamate",1300,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","om_nabhani_imamate",1400,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","om_nabhani_imamate",1500,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
"-999","om_nabhani_imamate",1600,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"n"
